record_no,symbol,exchange,date,period,strike,out-of-the-money %,Call/Put,IV,delta
36155,VXX,BATS,2018-05-25 00:00:00.0,60,33.82,0,C,0.672059,0.559221
36156,VXX,BATS,2018-05-25 00:00:00.0,60,33.82,0,P,0.630485,-0.445134
36157,VXX,BATS,2018-05-25 00:00:00.0,90,33.82,0,C,0.683521,0.573801
36158,VXX,BATS,2018-05-25 00:00:00.0,90,33.82,0,P,0.668514,-0.429232
36159,VXX,BATS,2018-05-25 00:00:00.0,120,33.82,0,C,0.690369,0.585525
36160,VXX,BATS,2018-05-25 00:00:00.0,120,33.82,0,P,0.687608,-0.416547
36161,VXX,BATS,2018-05-25 00:00:00.0,150,33.82,0,C,0.721298,0.595652
36162,VXX,BATS,2018-05-25 00:00:00.0,150,33.82,0,P,0.71837,-0.403974
36163,VXX,BATS,2018-05-25 00:00:00.0,180,33.82,0,C,0.741201,0.603233
36164,VXX,BATS,2018-05-25 00:00:00.0,180,33.82,0,P,0.738167,-0.393029
36165,VXX,BATS,2018-05-25 00:00:00.0,270,33.82,0,C,0.755097,0.621937
36166,VXX,BATS,2018-05-25 00:00:00.0,270,33.82,0,P,0.751988,-0.367826
36167,VXX,BATS,2018-05-25 00:00:00.0,360,33.82,0,C,0.755097,0.638625
36168,VXX,BATS,2018-05-25 00:00:00.0,360,33.82,0,P,0.751988,-0.347928
36169,VXX,BATS,2018-05-24 00:00:00.0,7,34.18,0,C,0.616146,0.495732
36170,VXX,BATS,2018-05-24 00:00:00.0,7,34.18,0,P,0.614637,-0.499832
36171,VXX,BATS,2018-05-24 00:00:00.0,14,34.18,0,C,0.616146,0.492758
36172,VXX,BATS,2018-05-24 00:00:00.0,14,34.18,0,P,0.614637,-0.498415
36173,VXX,BATS,2018-05-24 00:00:00.0,21,34.18,0,C,0.616146,0.490033
36174,VXX,BATS,2018-05-24 00:00:00.0,21,34.18,0,P,0.614637,-0.496884
36175,VXX,BATS,2018-05-24 00:00:00.0,30,34.18,0,C,0.621758,0.494915
36176,VXX,BATS,2018-05-24 00:00:00.0,30,34.18,0,P,0.620563,-0.489161
36177,VXX,BATS,2018-05-24 00:00:00.0,60,34.18,0,C,0.635218,0.529371
36178,VXX,BATS,2018-05-24 00:00:00.0,60,34.18,0,P,0.63445,-0.457649
36179,VXX,BATS,2018-05-24 00:00:00.0,90,34.18,0,C,0.673308,0.544558
36180,VXX,BATS,2018-05-24 00:00:00.0,90,34.18,0,P,0.672699,-0.439061
36181,VXX,BATS,2018-05-24 00:00:00.0,120,34.18,0,C,0.691566,0.557278
36182,VXX,BATS,2018-05-24 00:00:00.0,120,34.18,0,P,0.69103,-0.424244
36183,VXX,BATS,2018-05-24 00:00:00.0,150,34.18,0,C,0.716817,0.573583
36184,VXX,BATS,2018-05-24 00:00:00.0,150,34.18,0,P,0.715234,-0.409046
36185,VXX,BATS,2018-05-24 00:00:00.0,180,34.18,0,C,0.733168,0.588631
36186,VXX,BATS,2018-05-24 00:00:00.0,180,34.18,0,P,0.730925,-0.396345
36187,VXX,BATS,2018-05-24 00:00:00.0,270,34.18,0,C,0.74495,0.616839
36188,VXX,BATS,2018-05-24 00:00:00.0,270,34.18,0,P,0.742241,-0.369707
36189,VXX,BATS,2018-05-24 00:00:00.0,360,34.18,0,C,0.74495,0.632471
36190,VXX,BATS,2018-05-24 00:00:00.0,360,34.18,0,P,0.742241,-0.349907
36191,VXX,BATS,2018-05-23 00:00:00.0,7,33.98,0,C,0.599284,0.516111
36192,VXX,BATS,2018-05-23 00:00:00.0,7,33.98,0,P,0.599096,-0.483476
36193,VXX,BATS,2018-05-23 00:00:00.0,14,33.98,0,C,0.599284,0.522643
36194,VXX,BATS,2018-05-23 00:00:00.0,14,33.98,0,P,0.599096,-0.476543
36195,VXX,BATS,2018-05-23 00:00:00.0,21,33.98,0,C,0.599284,0.527595
36196,VXX,BATS,2018-05-23 00:00:00.0,21,33.98,0,P,0.599096,-0.471196
36197,VXX,BATS,2018-05-23 00:00:00.0,30,33.98,0,C,0.610059,0.534055
36198,VXX,BATS,2018-05-23 00:00:00.0,30,33.98,0,P,0.6096,-0.464552
36199,VXX,BATS,2018-05-23 00:00:00.0,60,33.98,0,C,0.630372,0.553259
36200,VXX,BATS,2018-05-23 00:00:00.0,60,33.98,0,P,0.629447,-0.446331
36201,VXX,BATS,2018-05-23 00:00:00.0,90,33.98,0,C,0.664176,0.567631
36202,VXX,BATS,2018-05-23 00:00:00.0,90,33.98,0,P,0.66277,-0.431096
36203,VXX,BATS,2018-05-23 00:00:00.0,120,33.98,0,C,0.680449,0.578343
36204,VXX,BATS,2018-05-23 00:00:00.0,120,33.98,0,P,0.678818,-0.419001
36205,VXX,BATS,2018-05-23 00:00:00.0,150,33.98,0,C,0.714128,0.591968
36206,VXX,BATS,2018-05-23 00:00:00.0,150,33.98,0,P,0.711561,-0.405341
36207,VXX,BATS,2018-05-23 00:00:00.0,180,33.98,0,C,0.736385,0.604156
36208,VXX,BATS,2018-05-23 00:00:00.0,180,33.98,0,P,0.733216,-0.393392
36209,VXX,BATS,2018-05-23 00:00:00.0,270,33.98,0,C,0.752748,0.630064
36210,VXX,BATS,2018-05-23 00:00:00.0,270,33.98,0,P,0.749145,-0.367372
36211,VXX,BATS,2018-05-23 00:00:00.0,360,33.98,0,C,0.752748,0.648856
36212,VXX,BATS,2018-05-23 00:00:00.0,360,33.98,0,P,0.749145,-0.347715
36213,VXX,BATS,2018-05-22 00:00:00.0,7,34.2423,0,C,0.659334,0.519871
36214,VXX,BATS,2018-05-22 00:00:00.0,7,34.2423,0,P,0.569668,-0.482719
36215,VXX,BATS,2018-05-22 00:00:00.0,14,34.2423,0,C,0.659334,0.52809
36216,VXX,BATS,2018-05-22 00:00:00.0,14,34.2423,0,P,0.569668,-0.475606
36217,VXX,BATS,2018-05-22 00:00:00.0,21,34.2423,0,C,0.659334,0.534388
36218,VXX,BATS,2018-05-22 00:00:00.0,21,34.2423,0,P,0.569668,-0.470165
36219,VXX,BATS,2018-05-22 00:00:00.0,30,34.2423,0,C,0.655351,0.540873
36220,VXX,BATS,2018-05-22 00:00:00.0,30,34.2423,0,P,0.591883,-0.463242
36221,VXX,BATS,2018-05-22 00:00:00.0,60,34.2423,0,C,0.648946,0.557577
36222,VXX,BATS,2018-05-22 00:00:00.0,60,34.2423,0,P,0.63519,-0.444771
36223,VXX,BATS,2018-05-22 00:00:00.0,90,34.2423,0,C,0.677723,0.572834
36224,VXX,BATS,2018-05-22 00:00:00.0,90,34.2423,0,P,0.671407,-0.429096
36225,VXX,BATS,2018-05-22 00:00:00.0,120,34.2423,0,C,0.691663,0.5846
36226,VXX,BATS,2018-05-22 00:00:00.0,120,34.2423,0,P,0.688802,-0.416665
36227,VXX,BATS,2018-05-22 00:00:00.0,150,34.2423,0,C,0.719742,0.590641
36228,VXX,BATS,2018-05-22 00:00:00.0,150,34.2423,0,P,0.717705,-0.405014
36229,VXX,BATS,2018-05-22 00:00:00.0,180,34.2423,0,C,0.739004,0.593048
36230,VXX,BATS,2018-05-22 00:00:00.0,180,34.2423,0,P,0.737412,-0.394806
36231,VXX,BATS,2018-05-22 00:00:00.0,270,34.2423,0,C,0.753587,0.601646
36232,VXX,BATS,2018-05-22 00:00:00.0,270,34.2423,0,P,0.752323,-0.369875
36233,VXX,BATS,2018-05-22 00:00:00.0,360,34.2423,0,C,0.753587,0.613511
36234,VXX,BATS,2018-05-22 00:00:00.0,360,34.2423,0,P,0.752323,-0.349412
36235,VXX,BATS,2018-05-21 00:00:00.0,7,34.0,0,C,0.635524,0.519269
36236,VXX,BATS,2018-05-21 00:00:00.0,7,34.0,0,P,0.591221,-0.482186
36237,VXX,BATS,2018-05-21 00:00:00.0,14,34.0,0,C,0.635524,0.527239
36238,VXX,BATS,2018-05-21 00:00:00.0,14,34.0,0,P,0.591221,-0.474851
36239,VXX,BATS,2018-05-21 00:00:00.0,21,34.0,0,C,0.635524,0.533348
36240,VXX,BATS,2018-05-21 00:00:00.0,21,34.0,0,P,0.591221,-0.46924
36241,VXX,BATS,2018-05-21 00:00:00.0,30,34.0,0,C,0.638745,0.540003
36242,VXX,BATS,2018-05-21 00:00:00.0,30,34.0,0,P,0.605423,-0.462548
36243,VXX,BATS,2018-05-21 00:00:00.0,60,34.0,0,C,0.646729,0.555035
36244,VXX,BATS,2018-05-21 00:00:00.0,60,34.0,0,P,0.63955,-0.445353
36245,VXX,BATS,2018-05-21 00:00:00.0,90,34.0,0,C,0.672395,0.569074
36246,VXX,BATS,2018-05-21 00:00:00.0,90,34.0,0,P,0.669173,-0.430289
36247,VXX,BATS,2018-05-21 00:00:00.0,120,34.0,0,C,0.684867,0.575998
36248,VXX,BATS,2018-05-21 00:00:00.0,120,34.0,0,P,0.683503,-0.419221
36249,VXX,BATS,2018-05-21 00:00:00.0,150,34.0,0,C,0.708265,0.585707
36250,VXX,BATS,2018-05-21 00:00:00.0,150,34.0,0,P,0.706641,-0.407106
36251,VXX,BATS,2018-05-21 00:00:00.0,180,34.0,0,C,0.724877,0.594191
36252,VXX,BATS,2018-05-21 00:00:00.0,180,34.0,0,P,0.72297,-0.396204
36253,VXX,BATS,2018-05-21 00:00:00.0,270,34.0,0,C,0.737807,0.613129
36254,VXX,BATS,2018-05-21 00:00:00.0,270,34.0,0,P,0.735684,-0.371021
36255,VXX,BATS,2018-05-21 00:00:00.0,360,34.0,0,C,0.737807,0.628016
36256,VXX,BATS,2018-05-21 00:00:00.0,360,34.0,0,P,0.735684,-0.351275
36257,VXX,BATS,2018-05-18 00:00:00.0,7,35.4,0,C,0.619881,0.517508
36258,VXX,BATS,2018-05-18 00:00:00.0,7,35.4,0,P,0.619123,-0.482367
36259,VXX,BATS,2018-05-18 00:00:00.0,14,35.4,0,C,0.619881,0.522652
36260,VXX,BATS,2018-05-18 00:00:00.0,14,35.4,0,P,0.619123,-0.476319
36261,VXX,BATS,2018-05-18 00:00:00.0,21,35.4,0,C,0.619881,0.525036
36262,VXX,BATS,2018-05-18 00:00:00.0,21,35.4,0,P,0.619123,-0.472617
36263,VXX,BATS,2018-05-18 00:00:00.0,30,35.4,0,C,0.626857,0.527104
36264,VXX,BATS,2018-05-18 00:00:00.0,30,35.4,0,P,0.625997,-0.46847
36265,VXX,BATS,2018-05-18 00:00:00.0,60,35.4,0,C,0.673666,0.544791
36266,VXX,BATS,2018-05-18 00:00:00.0,60,35.4,0,P,0.672148,-0.448063
36267,VXX,BATS,2018-05-18 00:00:00.0,90,35.4,0,C,0.688563,0.559985
36268,VXX,BATS,2018-05-18 00:00:00.0,90,35.4,0,P,0.686843,-0.431971
36269,VXX,BATS,2018-05-18 00:00:00.0,120,35.4,0,C,0.695891,0.574272
36270,VXX,BATS,2018-05-18 00:00:00.0,120,35.4,0,P,0.694074,-0.418819
36271,VXX,BATS,2018-05-18 00:00:00.0,150,35.4,0,C,0.702875,0.583703
36272,VXX,BATS,2018-05-18 00:00:00.0,150,35.4,0,P,0.700758,-0.40812
36273,VXX,BATS,2018-05-18 00:00:00.0,180,35.4,0,C,0.708035,0.590715
36274,VXX,BATS,2018-05-18 00:00:00.0,180,35.4,0,P,0.705671,-0.398747
36275,VXX,BATS,2018-05-18 00:00:00.0,270,35.4,0,C,0.712404,0.60773
36276,VXX,BATS,2018-05-18 00:00:00.0,270,35.4,0,P,0.709833,-0.375328
36277,VXX,BATS,2018-05-18 00:00:00.0,360,35.4,0,C,0.712404,0.621803
36278,VXX,BATS,2018-05-18 00:00:00.0,360,35.4,0,P,0.709833,-0.35607
36279,VXX,BATS,2018-05-17 00:00:00.0,7,35.17,0,C,0.608921,0.343474
36280,VXX,BATS,2018-05-17 00:00:00.0,7,35.17,0,P,0.609832,-0.621773
36281,VXX,BATS,2018-05-17 00:00:00.0,14,35.17,0,C,0.608228,0.347839
36282,VXX,BATS,2018-05-17 00:00:00.0,14,35.17,0,P,0.60777,-0.604586
36283,VXX,BATS,2018-05-17 00:00:00.0,21,35.17,0,C,0.607997,0.400274
36284,VXX,BATS,2018-05-17 00:00:00.0,21,35.17,0,P,0.607081,-0.558663
36285,VXX,BATS,2018-05-17 00:00:00.0,30,35.17,0,C,0.611824,0.513593
36286,VXX,BATS,2018-05-17 00:00:00.0,30,35.17,0,P,0.610667,-0.477525
36287,VXX,BATS,2018-05-17 00:00:00.0,60,35.17,0,C,0.666533,0.530701
36288,VXX,BATS,2018-05-17 00:00:00.0,60,35.17,0,P,0.665522,-0.455432
36289,VXX,BATS,2018-05-17 00:00:00.0,90,35.17,0,C,0.683797,0.547879
36290,VXX,BATS,2018-05-17 00:00:00.0,90,35.17,0,P,0.682829,-0.437018
36291,VXX,BATS,2018-05-17 00:00:00.0,120,35.17,0,C,0.692268,0.566574
36292,VXX,BATS,2018-05-17 00:00:00.0,120,35.17,0,P,0.691319,-0.42116
36293,VXX,BATS,2018-05-17 00:00:00.0,150,35.17,0,C,0.708729,0.582081
36294,VXX,BATS,2018-05-17 00:00:00.0,150,35.17,0,P,0.706706,-0.407909
36295,VXX,BATS,2018-05-17 00:00:00.0,180,35.17,0,C,0.72232,0.595916
36296,VXX,BATS,2018-05-17 00:00:00.0,180,35.17,0,P,0.719343,-0.396325
36297,VXX,BATS,2018-05-17 00:00:00.0,270,35.17,0,C,0.73396,0.62565
36298,VXX,BATS,2018-05-17 00:00:00.0,270,35.17,0,P,0.730179,-0.370474
36299,VXX,BATS,2018-05-17 00:00:00.0,360,35.17,0,C,0.73396,0.643698
36300,VXX,BATS,2018-05-17 00:00:00.0,360,35.17,0,P,0.730179,-0.351157
36301,VXX,BATS,2018-05-16 00:00:00.0,7,36.0652,0,C,0.641324,0.403091
36302,VXX,BATS,2018-05-16 00:00:00.0,7,36.0652,0,P,0.639735,-0.5736
36303,VXX,BATS,2018-05-16 00:00:00.0,14,36.0652,0,C,0.634604,0.402837
36304,VXX,BATS,2018-05-16 00:00:00.0,14,36.0652,0,P,0.633455,-0.563453
36305,VXX,BATS,2018-05-16 00:00:00.0,21,36.0652,0,C,0.632348,0.434012
36306,VXX,BATS,2018-05-16 00:00:00.0,21,36.0652,0,P,0.631348,-0.534325
36307,VXX,BATS,2018-05-16 00:00:00.0,30,36.0652,0,C,0.630991,0.30971
36308,VXX,BATS,2018-05-16 00:00:00.0,30,36.0652,0,P,0.63008,-0.602049
36309,VXX,BATS,2018-05-16 00:00:00.0,60,36.0652,0,C,0.67764,0.526446
36310,VXX,BATS,2018-05-16 00:00:00.0,60,36.0652,0,P,0.677109,-0.456926
36311,VXX,BATS,2018-05-16 00:00:00.0,90,36.0652,0,C,0.692491,0.542704
36312,VXX,BATS,2018-05-16 00:00:00.0,90,36.0652,0,P,0.692076,-0.438532
36313,VXX,BATS,2018-05-16 00:00:00.0,120,36.0652,0,C,0.699799,0.560918
36314,VXX,BATS,2018-05-16 00:00:00.0,120,36.0652,0,P,0.699439,-0.422312
36315,VXX,BATS,2018-05-16 00:00:00.0,150,36.0652,0,C,0.721256,0.575588
36316,VXX,BATS,2018-05-16 00:00:00.0,150,36.0652,0,P,0.720321,-0.408043
36317,VXX,BATS,2018-05-16 00:00:00.0,180,36.0652,0,C,0.740221,0.587485
36318,VXX,BATS,2018-05-16 00:00:00.0,180,36.0652,0,P,0.738748,-0.395671
36319,VXX,BATS,2018-05-16 00:00:00.0,270,36.0652,0,C,0.756708,0.611795
36320,VXX,BATS,2018-05-16 00:00:00.0,270,36.0652,0,P,0.754777,-0.368441
36321,VXX,BATS,2018-05-16 00:00:00.0,360,36.0652,0,C,0.756708,0.625993
36322,VXX,BATS,2018-05-16 00:00:00.0,360,36.0652,0,P,0.754777,-0.348206
36323,VXX,BATS,2018-05-15 00:00:00.0,7,37.3,0,C,0.687508,0.480156
36324,VXX,BATS,2018-05-15 00:00:00.0,7,37.3,0,P,0.686141,-0.511337
36325,VXX,BATS,2018-05-15 00:00:00.0,14,37.3,0,C,0.669284,0.482528
36326,VXX,BATS,2018-05-15 00:00:00.0,14,37.3,0,P,0.668158,-0.504654
36327,VXX,BATS,2018-05-15 00:00:00.0,21,37.3,0,C,0.663099,0.495077
36328,VXX,BATS,2018-05-15 00:00:00.0,21,37.3,0,P,0.662055,-0.491974
36329,VXX,BATS,2018-05-15 00:00:00.0,30,37.3,0,C,0.659359,0.522484
36330,VXX,BATS,2018-05-15 00:00:00.0,30,37.3,0,P,0.658367,-0.47053
36331,VXX,BATS,2018-05-15 00:00:00.0,60,37.3,0,C,0.694523,0.54205
36332,VXX,BATS,2018-05-15 00:00:00.0,60,37.3,0,P,0.693345,-0.448457
36333,VXX,BATS,2018-05-15 00:00:00.0,90,37.3,0,C,0.706723,0.55666
36334,VXX,BATS,2018-05-15 00:00:00.0,90,37.3,0,P,0.705482,-0.431997
36335,VXX,BATS,2018-05-15 00:00:00.0,120,37.3,0,C,0.712745,0.570704
36336,VXX,BATS,2018-05-15 00:00:00.0,120,37.3,0,P,0.711473,-0.418314
36337,VXX,BATS,2018-05-15 00:00:00.0,150,37.3,0,C,0.728911,0.57916
36338,VXX,BATS,2018-05-15 00:00:00.0,150,37.3,0,P,0.727934,-0.406443
36339,VXX,BATS,2018-05-15 00:00:00.0,180,37.3,0,C,0.743867,0.582978
36340,VXX,BATS,2018-05-15 00:00:00.0,180,37.3,0,P,0.743187,-0.395998
36341,VXX,BATS,2018-05-15 00:00:00.0,270,37.3,0,C,0.757208,0.591471
36342,VXX,BATS,2018-05-15 00:00:00.0,270,37.3,0,P,0.756787,-0.370405
36343,VXX,BATS,2018-05-15 00:00:00.0,360,37.3,0,C,0.757208,0.600915
36344,VXX,BATS,2018-05-15 00:00:00.0,360,37.3,0,P,0.756787,-0.349511
36345,VXX,BATS,2018-05-14 00:00:00.0,7,34.87,0,C,0.59439,0.510472
36346,VXX,BATS,2018-05-14 00:00:00.0,7,34.87,0,P,0.593776,-0.488084
36347,VXX,BATS,2018-05-14 00:00:00.0,14,34.87,0,C,0.608545,0.517037
36348,VXX,BATS,2018-05-14 00:00:00.0,14,34.87,0,P,0.607954,-0.480591
36349,VXX,BATS,2018-05-14 00:00:00.0,21,34.87,0,C,0.613191,0.523224
36350,VXX,BATS,2018-05-14 00:00:00.0,21,34.87,0,P,0.612608,-0.47398
36351,VXX,BATS,2018-05-14 00:00:00.0,30,34.87,0,C,0.615962,0.531432
36352,VXX,BATS,2018-05-14 00:00:00.0,30,34.87,0,P,0.615383,-0.465969
36353,VXX,BATS,2018-05-14 00:00:00.0,60,34.87,0,C,0.670416,0.548869
36354,VXX,BATS,2018-05-14 00:00:00.0,60,34.87,0,P,0.669732,-0.446185
36355,VXX,BATS,2018-05-14 00:00:00.0,90,34.87,0,C,0.689893,0.560386
36356,VXX,BATS,2018-05-14 00:00:00.0,90,34.87,0,P,0.689173,-0.43163
36357,VXX,BATS,2018-05-14 00:00:00.0,120,34.87,0,C,0.699429,0.568505
36358,VXX,BATS,2018-05-14 00:00:00.0,120,34.87,0,P,0.698691,-0.419953
36359,VXX,BATS,2018-05-14 00:00:00.0,150,34.87,0,C,0.703474,0.576033
36360,VXX,BATS,2018-05-14 00:00:00.0,150,34.87,0,P,0.702444,-0.409645
36361,VXX,BATS,2018-05-14 00:00:00.0,180,34.87,0,C,0.705487,0.583342
36362,VXX,BATS,2018-05-14 00:00:00.0,180,34.87,0,P,0.704146,-0.400282
36363,VXX,BATS,2018-05-14 00:00:00.0,270,34.87,0,C,0.70735,0.600489
36364,VXX,BATS,2018-05-14 00:00:00.0,270,34.87,0,P,0.705722,-0.376773
36365,VXX,BATS,2018-05-14 00:00:00.0,360,34.87,0,C,0.70735,0.612904
36366,VXX,BATS,2018-05-14 00:00:00.0,360,34.87,0,P,0.705722,-0.357457
36367,VXX,BATS,2018-05-11 00:00:00.0,7,35.83,0,C,0.488525,0.51233
36368,VXX,BATS,2018-05-11 00:00:00.0,7,35.83,0,P,0.487986,-0.487159
36369,VXX,BATS,2018-05-11 00:00:00.0,14,35.83,0,C,0.564795,0.520477
36370,VXX,BATS,2018-05-11 00:00:00.0,14,35.83,0,P,0.564167,-0.478515
36371,VXX,BATS,2018-05-11 00:00:00.0,21,35.83,0,C,0.588024,0.526051
36372,VXX,BATS,2018-05-11 00:00:00.0,21,35.83,0,P,0.587369,-0.472428
36373,VXX,BATS,2018-05-11 00:00:00.0,30,35.83,0,C,0.601531,0.531687
36374,VXX,BATS,2018-05-11 00:00:00.0,30,35.83,0,P,0.600861,-0.466128
36375,VXX,BATS,2018-05-11 00:00:00.0,60,35.83,0,C,0.655683,0.550479
36376,VXX,BATS,2018-05-11 00:00:00.0,60,35.83,0,P,0.653937,-0.446291
36377,VXX,BATS,2018-05-11 00:00:00.0,90,35.83,0,C,0.677637,0.566425
36378,VXX,BATS,2018-05-11 00:00:00.0,90,35.83,0,P,0.67544,-0.430635
36379,VXX,BATS,2018-05-11 00:00:00.0,120,35.83,0,C,0.688352,0.580331
36380,VXX,BATS,2018-05-11 00:00:00.0,120,35.83,0,P,0.685939,-0.417912
36381,VXX,BATS,2018-05-11 00:00:00.0,150,35.83,0,C,0.705188,0.592367
36382,VXX,BATS,2018-05-11 00:00:00.0,150,35.83,0,P,0.702346,-0.406107
36383,VXX,BATS,2018-05-11 00:00:00.0,180,35.83,0,C,0.722694,0.60198
36384,VXX,BATS,2018-05-11 00:00:00.0,180,35.83,0,P,0.719392,-0.395224
36385,VXX,BATS,2018-05-11 00:00:00.0,270,35.83,0,C,0.739485,0.623901
36386,VXX,BATS,2018-05-11 00:00:00.0,270,35.83,0,P,0.735749,-0.369853
36387,VXX,BATS,2018-05-11 00:00:00.0,360,35.83,0,C,0.739485,0.641359
36388,VXX,BATS,2018-05-11 00:00:00.0,360,35.83,0,P,0.735749,-0.350382
36389,VXX,BATS,2018-05-10 00:00:00.0,7,36.71,0,C,0.555694,0.473754
36390,VXX,BATS,2018-05-10 00:00:00.0,7,36.71,0,P,0.554077,-0.518735
36391,VXX,BATS,2018-05-10 00:00:00.0,14,36.71,0,C,0.596257,0.474941
36392,VXX,BATS,2018-05-10 00:00:00.0,14,36.71,0,P,0.594932,-0.512212
36393,VXX,BATS,2018-05-10 00:00:00.0,21,36.71,0,C,0.613424,0.482471
36394,VXX,BATS,2018-05-10 00:00:00.0,21,36.71,0,P,0.612215,-0.502169
36395,VXX,BATS,2018-05-10 00:00:00.0,30,36.71,0,C,0.623498,0.498201
36396,VXX,BATS,2018-05-10 00:00:00.0,30,36.71,0,P,0.622354,-0.487018
36397,VXX,BATS,2018-05-10 00:00:00.0,60,36.71,0,C,0.668773,0.524768
36398,VXX,BATS,2018-05-10 00:00:00.0,60,36.71,0,P,0.66785,-0.458292
36399,VXX,BATS,2018-05-10 00:00:00.0,90,36.71,0,C,0.688541,0.540682
36400,VXX,BATS,2018-05-10 00:00:00.0,90,36.71,0,P,0.687706,-0.439636
36401,VXX,BATS,2018-05-10 00:00:00.0,120,36.71,0,C,0.698215,0.55791
36402,VXX,BATS,2018-05-10 00:00:00.0,120,36.71,0,P,0.697422,-0.423466
36403,VXX,BATS,2018-05-10 00:00:00.0,150,36.71,0,C,0.712622,0.575066
36404,VXX,BATS,2018-05-10 00:00:00.0,150,36.71,0,P,0.710936,-0.40906
36405,VXX,BATS,2018-05-10 00:00:00.0,180,36.71,0,C,0.72824,0.590791
36406,VXX,BATS,2018-05-10 00:00:00.0,180,36.71,0,P,0.725333,-0.39655
36407,VXX,BATS,2018-05-10 00:00:00.0,270,36.71,0,C,0.74353,0.625919
36408,VXX,BATS,2018-05-10 00:00:00.0,270,36.71,0,P,0.73945,-0.369126
36409,VXX,BATS,2018-05-10 00:00:00.0,360,36.71,0,C,0.74353,0.643806
36410,VXX,BATS,2018-05-10 00:00:00.0,360,36.71,0,P,0.73945,-0.349612
36411,VXX,BATS,2018-05-09 00:00:00.0,7,38.79,0,C,0.571468,0.442041
36412,VXX,BATS,2018-05-09 00:00:00.0,7,38.79,0,P,0.569556,-0.544515
36413,VXX,BATS,2018-05-09 00:00:00.0,14,38.79,0,C,0.590444,0.433003
36414,VXX,BATS,2018-05-09 00:00:00.0,14,38.79,0,P,0.589008,-0.543644
36415,VXX,BATS,2018-05-09 00:00:00.0,21,38.79,0,C,0.601543,0.441478
36416,VXX,BATS,2018-05-09 00:00:00.0,21,38.79,0,P,0.600376,-0.530935
36417,VXX,BATS,2018-05-09 00:00:00.0,30,38.79,0,C,0.608105,0.465655
36418,VXX,BATS,2018-05-09 00:00:00.0,30,38.79,0,P,0.607095,-0.508461
36419,VXX,BATS,2018-05-09 00:00:00.0,60,38.79,0,C,0.657659,0.505876
36420,VXX,BATS,2018-05-09 00:00:00.0,60,38.79,0,P,0.657033,-0.468413
36421,VXX,BATS,2018-05-09 00:00:00.0,90,38.79,0,C,0.681374,0.524084
36422,VXX,BATS,2018-05-09 00:00:00.0,90,38.79,0,P,0.680899,-0.447035
36423,VXX,BATS,2018-05-09 00:00:00.0,120,38.79,0,C,0.692927,0.54625
36424,VXX,BATS,2018-05-09 00:00:00.0,120,38.79,0,P,0.692524,-0.427951
36425,VXX,BATS,2018-05-09 00:00:00.0,150,38.79,0,C,0.707478,0.566483
36426,VXX,BATS,2018-05-09 00:00:00.0,150,38.79,0,P,0.706494,-0.411739
36427,VXX,BATS,2018-05-09 00:00:00.0,180,38.79,0,C,0.723292,0.581065
36428,VXX,BATS,2018-05-09 00:00:00.0,180,38.79,0,P,0.721434,-0.398815
36429,VXX,BATS,2018-05-09 00:00:00.0,270,38.79,0,C,0.739039,0.613039
36430,VXX,BATS,2018-05-09 00:00:00.0,270,38.79,0,P,0.736328,-0.370917
36431,VXX,BATS,2018-05-09 00:00:00.0,360,38.79,0,C,0.739039,0.627828
36432,VXX,BATS,2018-05-09 00:00:00.0,360,38.79,0,P,0.736328,-0.351173
36433,VXX,BATS,2018-05-08 00:00:00.0,7,39.75,0,C,0.594922,0.518242
36434,VXX,BATS,2018-05-08 00:00:00.0,7,39.75,0,P,0.585401,-0.48235
36435,VXX,BATS,2018-05-08 00:00:00.0,14,39.75,0,C,0.606759,0.525744
36436,VXX,BATS,2018-05-08 00:00:00.0,14,39.75,0,P,0.600792,-0.4748
36437,VXX,BATS,2018-05-08 00:00:00.0,21,39.75,0,C,0.616449,0.530926
36438,VXX,BATS,2018-05-08 00:00:00.0,21,39.75,0,P,0.613323,-0.469137
36439,VXX,BATS,2018-05-08 00:00:00.0,30,39.75,0,C,0.62219,0.535624
36440,VXX,BATS,2018-05-08 00:00:00.0,30,39.75,0,P,0.62072,-0.46349
36441,VXX,BATS,2018-05-08 00:00:00.0,60,39.75,0,C,0.670165,0.552762
36442,VXX,BATS,2018-05-08 00:00:00.0,60,39.75,0,P,0.668481,-0.444693
36443,VXX,BATS,2018-05-08 00:00:00.0,90,39.75,0,C,0.694844,0.568508
36444,VXX,BATS,2018-05-08 00:00:00.0,90,39.75,0,P,0.69263,-0.428846
36445,VXX,BATS,2018-05-08 00:00:00.0,120,39.75,0,C,0.70686,0.581576
36446,VXX,BATS,2018-05-08 00:00:00.0,120,39.75,0,P,0.704394,-0.416093
36447,VXX,BATS,2018-05-08 00:00:00.0,150,39.75,0,C,0.72614,0.594126
36448,VXX,BATS,2018-05-08 00:00:00.0,150,39.75,0,P,0.72317,-0.403764
36449,VXX,BATS,2018-05-08 00:00:00.0,180,39.75,0,C,0.749925,0.60585
36450,VXX,BATS,2018-05-08 00:00:00.0,180,39.75,0,P,0.74631,-0.391667
36451,VXX,BATS,2018-05-08 00:00:00.0,270,39.75,0,C,0.773778,0.632022
36452,VXX,BATS,2018-05-08 00:00:00.0,270,39.75,0,P,0.769533,-0.36431
36453,VXX,BATS,2018-05-08 00:00:00.0,360,39.75,0,C,0.773778,0.650863
